time left right
29316 326 -3
29333 326 -3
29350 327 -3
29366 327 -3
29383 327 -3
29400 328 -3
29416 329 -4
29433 327 -4
29450 327 -4
29466 327 -3
29483 327 -3
29500 328 -3
29516 328 -3
29533 325 -3
29550 324 -3
29566 325 -3
29583 325 -2
29600 326 -2
29616 326 -2
29633 326 -2
29650 327 -2
29666 327 -1
29683 324 -1
29700 318 -1
29716 309 -1
29733 293 0
29750 269 0
29766 238 0
29783 203 0
29800 168 0
29816 136 -1
29833 107 -1
29850 80 -1
29866 58 -1
29883 41 -2
29900 28 -2
29916 18 -2
29933 11 -2
29950 5 -2
29966 1 -2
29983 0 -2
30000 -1 -2
30016 -1 -2
30033 -1 -2
30050 0 -1
30066 0 -1
30083 0 -1
30100 1 -1
30116 2 -1
30133 3 -1
30150 4 -1
30166 4 -1
30183 4 -2
30200 4 -2
30216 3 -2
30233 2 -2
30250 2 -2
30266 1 -3
30283 0 -3
30300 0 -3
30316 0 -3
30333 0 -3
30350 -2 -4
30366 -4 -4
30383 -7 -4
30400 -13 -4
30416 -21 -4
30433 -32 -4
30450 -45 -4
30466 -60 -4
30483 -77 -4
30500 -100 -5
30516 -124 -5
30533 -148 -5
30550 -173 -6
30566 -197 -6
30583 -220 -6
30600 -241 -6
30616 -261 -6
30633 -278 -6
30650 -295 -6
30666 -313 -5
30683 -329 -5
30700 -343 -4
30716 -353 -4
30733 -360 -3
30750 -366 -3
30766 -370 -3
30783 -371 -4
30800 -371 -4
30816 -371 -5
30833 -372 -6
30850 -371 -7
30866 -371 -8
30883 -371 -8
30900 -370 -8
30916 -367 -8
30933 -367 -8
30950 -367 -7
30966 -367 -6
30983 -367 -5
31000 -367 -5
31016 -367 -4
31033 -368 -3
31050 -367 -3
31066 -367 -2
31083 -367 -2
31100 -366 -2
31116 -366 -1
31133 -367 -2
31150 -367 -2
31166 -366 -2
31183 -365 -3
31200 -365 -3
31216 -364 -4
31233 -364 -4
31250 -363 -4
31266 -363 -5
31283 -363 -5
31300 -362 -5
31316 -362 -5
31333 -362 -5
31350 -362 -5
31366 -361 -4
31383 -360 -4
31400 -361 -4
31416 -361 -3
31433 -361 -3
31450 -362 -3
31466 -362 -2
31483 -363 -2
31500 -363 -2
31516 -363 -2
31533 -363 -2
31550 -363 -2
31566 -363 -2
31583 -362 -2
31600 -362 -2
31616 -363 -1
31633 -363 -1
31650 -363 -1
31666 -363 -1
31683 -363 -2
31700 -364 -2
31716 -364 -2
31733 -364 -2
31750 -365 -2
31766 -365 -2
31783 -365 -3
31800 -365 -3
31816 -365 -3
31833 -365 -3
31850 -364 -3
31866 -364 -4
31883 -360 -4
31900 -360 -4
31916 -360 -4
31933 -360 -4
31950 -360 -4
31966 -360 -4
31983 -359 -4
32000 -360 -4
32016 -359 -4
32033 -359 -4
32050 -358 -4
32066 -357 -4
32083 -357 -3
32099 -356 -3
32116 -356 -3
32133 -356 -3
32150 -356 -3
32166 -356 -3
32183 -354 -3
32200 -353 -3
32216 -351 -3
32233 -349 -3
32250 -347 -3
32266 -343 -3
32283 -338 -3
32300 -329 -3
32316 -321 -3
32333 -305 -3
32349 -281 -3
32366 -250 -3
32383 -213 -4
32400 -177 -4
32416 -142 -4
32433 -109 -4
32450 -81 -4
32466 -57 -3
32483 -39 -3
32500 -25 -3
32516 -14 -2
32533 -6 -2
32550 1 -2
32566 6 -2
32583 10 -2
32599 13 -2
32616 15 -2
32633 15 -3
32650 15 -3
32666 14 -4
32683 13 -4
32700 11 -5
32716 9 -6
32733 7 -6
32750 4 -7
32766 2 -7
32783 0 -8
32800 0 -8
32816 0 -7
32833 0 -7
32850 0 -6
32866 0 -5
32883 1 -5
32900 2 -5
32916 3 -4
32933 4 -4
32950 5 -4
32966 6 -3
32983 6 -3
33000 6 -2
33016 6 0
33033 6 5
33050 5 14
33066 5 29
33083 4 49
33100 4 72
33116 4 97
33133 5 125
33150 6 152
33166 7 178
33183 8 206
33200 9 229
33216 10 248
33233 10 264
33250 10 273
33266 9 278
33283 8 282
33300 6 282
33316 3 282
33333 1 281
33350 0 279
33366 -2 279
33383 -3 278
33400 -4 278
33416 -3 278
33433 -3 278
33450 -2 277
33466 0 277
33483 0 277
33500 1 277
33516 3 277
33533 4 276
33550 5 276
33566 5 276
33583 6 276
33600 5 276
33616 5 277
33633 4 277
33650 3 277
33666 2 277
33683 1 278
33700 1 278
33716 0 278
33733 0 279
33750 0 279
33766 0 279
33783 0 280
33800 0 280
33816 0 280
33833 0 280
33850 1 280
33866 1 281
33883 2 281
33900 2 282
33916 3 282
33933 4 283
33950 5 283
33966 6 284
33983 7 284
34000 7 284
34016 8 284
34033 9 284
34050 9 284
34066 9 285
34083 9 285
34100 9 285
34116 9 284
34133 8 285
34150 7 285
34166 7 285
34183 6 285
34200 5 284
34216 4 284
34233 4 284
34250 3 284
34266 2 283
34283 2 283
34300 2 283
34316 1 282
34333 1 282
34350 1 282
34366 1 281
34383 1 281
34400 1 280
34416 1 279
34433 2 278
34450 2 278
34466 2 278
34483 2 278
34500 3 277
34516 3 277
34533 3 277
34550 3 277
34566 4 276
34583 4 275
34600 4 275
34616 4 275
34633 4 275
34650 4 274
34666 4 274
34683 4 274
34700 4 274
34716 4 273
34733 3 273
34750 3 273
34766 3 272
34783 3 272
34800 3 272
34816 3 272
34833 3 273
34850 2 272
34866 2 272
34883 2 272
34900 2 272
34916 2 272
34933 2 272
34950 2 272
34966 2 272
34983 3 273
35000 3 273
35016 3 273
35033 3 274
35050 3 274
35066 4 274
35083 4 275
35100 4 275
35116 4 276
35133 4 276
35150 4 276
35166 4 277
35183 4 277
35200 4 278
35216 4 278
35233 4 278
35250 4 279
35266 3 279
35283 3 278
35300 3 277
35316 3 274
35333 3 268
35350 3 257
35366 3 238
35383 2 212
35400 2 178
35416 2 143
35433 3 116
35450 3 87
35466 3 62
35483 3 42
35500 3 21
35516 4 7
35533 5 -2
35550 5 -13
35566 6 -19
35583 6 -25
35600 7 -28
35616 7 -28
35633 7 -28
35650 7 -27
35666 6 -25
35683 6 -23
35700 5 -20
35716 5 -17
35733 4 -14
35750 4 -12
35766 3 -9
35783 2 -7
35800 1 -5
35816 1 -4
35833 0 -3
35850 0 -2
35866 0 -2
35883 0 -2
35900 0 -1
35916 1 -2
35933 1 -4
35950 1 -7
35966 2 -12
35983 3 -21
36000 3 -33
36016 3 -52
36033 4 -73
36050 4 -95
36066 4 -114
36083 4 -136
36100 4 -163
36116 4 -190
36133 3 -215
36150 3 -243
36166 3 -269
36183 3 -295
36200 3 -315
36216 2 -329
36233 2 -339
36250 2 -346
36266 2 -349
36283 2 -350
36300 1 -350
36316 1 -350
36333 0 -348
36350 0 -347
36366 0 -347
36383 0 -347
36400 0 -346
36416 0 -346
36433 0 -345
36450 0 -345
36466 1 -345
36483 2 -345
36500 2 -345
36516 3 -344
36533 3 -344
36550 4 -344
36566 4 -344
36583 5 -344
36600 5 -344
36616 4 -344
36633 4 -344
36650 4 -344
36666 4 -344
36683 3 -344
36700 3 -343
36716 3 -345
36733 3 -345
36750 2 -345
36766 2 -346
36783 2 -347
36800 2 -347
36816 2 -349
36833 2 -350
36850 2 -350
36866 2 -351
36883 2 -351
36900 2 -351
36916 2 -351
36933 2 -351
36950 2 -351
36966 2 -351
36983 2 -351
37000 3 -351
37016 3 -351
37033 3 -351
37050 3 -351
37066 3 -351
37083 3 -351
37100 4 -351
37116 4 -351
37133 4 -351
37150 4 -352
37166 4 -352
37183 4 -353
37200 4 -354
37216 4 -354
37233 4 -353
37250 4 -352
37266 4 -351
37283 4 -350
37300 3 -349
37316 3 -348
37333 3 -347
37350 3 -346
37366 3 -346
37383 3 -345
37400 3 -341
37416 3 -341
37433 3 -341
37450 3 -340
37466 3 -341
37483 3 -340
37500 3 -340
37516 3 -341
37533 3 -341
37550 3 -341
37566 4 -341
37583 4 -341
37600 4 -341
37616 4 -340
37633 4 -340
37650 4 -340
37666 4 -340
37683 4 -340
37700 4 -340
37716 4 -340
37733 4 -340
37750 4 -340
37766 4 -338
37783 4 -339
37800 4 -340
37816 4 -340
37833 4 -341
37850 4 -342
37866 3 -343
37883 3 -345
37900 3 -345
37916 3 -346
37933 3 -346
37950 3 -347
37966 3 -347
37983 3 -347
38000 3 -347
38016 3 -347
38033 3 -347
38050 3 -347
38066 3 -347
38083 3 -347
38100 3 -347
38116 3 -348
38133 3 -348
38150 3 -348
38166 3 -348
38183 3 -348
38200 3 -347
38216 3 -347
38233 3 -347
38250 3 -347
38266 3 -347
38283 3 -346
38300 3 -346
38316 3 -346
38333 3 -345
38350 3 -345
38366 3 -344
38383 3 -343
38400 3 -343
38416 3 -342
38433 3 -341
38450 3 -338
38466 3 -338
38483 3 -337
38500 3 -336
38516 3 -335
38533 3 -335
38550 3 -334
38566 3 -334
38583 3 -333
38600 4 -332
38616 4 -331
38633 4 -327
38650 4 -312
38666 4 -290
38683 4 -261
38700 4 -226
38716 5 -193
38733 5 -163
38750 5 -135
38766 5 -113
38783 6 -92
38800 6 -72
38816 6 -55
38833 6 -40
38850 6 -25
38866 5 -13
38883 5 -1
38900 5 7
38916 4 12
38933 4 15
38950 3 16
38966 3 16
38983 2 15
39000 2 13
39016 1 10
39033 1 7
39050 1 4
39066 1 1
39083 1 0
39100 1 -2
39116 1 -4
39133 2 -5
39150 2 -5
39166 3 -5
39183 3 -4
39200 3 -3
39216 3 -2
39233 3 -1
39250 4 0
39266 4 0
39283 4 0
39300 4 1
39316 4 1
39333 3 1
39350 3 1
39366 3 1
39383 3 0
39400 2 0
39416 2 0
39433 2 0
39450 2 0
39466 2 -1
39483 2 -1
39500 2 -2
39516 2 -2
39533 2 -2
39550 2 -3
39566 3 -3
39583 3 -3
39600 3 -3
39616 3 -3
39633 4 -3
39650 4 -3
39666 4 -4
39683 4 -4
39700 4 -4
39716 4 -4
39733 3 -4
39750 3 -4
39766 3 -4
39783 3 -4
39800 2 -4
39816 2 -3
39833 2 -3
39850 2 -3
39866 2 -3
39883 2 -3
39900 2 -3
39916 2 -3
39933 3 -3
39950 3 -3
39966 3 -3
39983 3 -3
40000 3 -3
40016 3 -3
40033 3 -3
40050 3 -3
40066 3 -3
40083 3 -3
40100 3 -3
40116 3 -3
40133 3 -3
40150 3 -3
40166 3 -3
40183 3 -3
40200 3 -4
40216 3 -4
40233 3 -3
40250 3 -3
40266 3 -3
40283 3 -3
40300 3 -3
40316 3 -3
40333 3 -3
40350 3 -3
40366 3 -3
40383 3 -3
40400 3 -3
40416 3 -3
40433 3 -3
40450 3 -3
40466 3 -3
40483 3 -3
40500 3 -3
40516 3 -3
40533 3 -4
40550 3 -4
40566 3 -4
40583 3 -4
40600 3 -4
40616 2 -4
40633 2 -4
40650 2 -4
40666 3 -4
40683 3 -4
40700 3 -4
40716 3 -3
40733 4 -3
40750 4 -2
40766 5 -1
40783 6 0
40800 7 1
40816 9 4
40833 11 6
40850 13 9
40866 16 12
40883 19 16
40900 22 19
40916 25 22
40933 27 24
40950 30 27
40966 32 30
40983 34 33
41000 36 36
41016 38 38
41033 40 41
41050 42 44
41066 44 46
41083 45 48
41100 47 50
41116 48 52
41133 50 54
41150 51 55
41166 52 55
41183 53 56
41200 53 56
41216 54 56
41233 54 56
41250 54 55
41266 53 55
41283 53 53
41300 52 52
41316 51 50
41333 49 48
41350 47 46
41366 45 43
41383 43 40
41400 40 38
41416 37 34
41433 34 31
41450 31 27
41466 27 22
41483 24 18
41500 22 15
41516 19 11
41533 16 7
41550 14 4
41566 11 1
41583 9 0
41600 7 -2
41616 6 -4
41633 4 -6
41650 3 -7
41666 2 -8
41683 1 -9
41700 0 -9
41716 0 -10
41733 0 -10
41750 0 -10
41766 0 -10
41783 0 -9
41800 0 -9
41816 0 -9
41833 0 -8
41850 0 -8
41866 0 -8
41883 0 -7
41900 0 -7
41916 0 -6
41933 1 -6
41950 1 -5
41966 1 -5
41983 1 -4
42000 2 -4
42016 2 -4
42033 2 -4
42050 2 -3
42066 2 -3
42083 1 -4
42100 1 -4
42116 1 -4
42133 0 -4
42150 0 -5
42166 0 -6
42183 -1 -6
42200 -2 -7
42216 -3 -8
42233 -5 -9
42250 -7 -11
42266 -9 -14
42283 -12 -18
42300 -15 -21
42316 -19 -25
42333 -24 -31
42350 -30 -37
42366 -34 -42
42383 -39 -48
42400 -44 -53
42416 -48 -59
42433 -52 -65
42450 -55 -70
42466 -58 -73
42483 -61 -77
42500 -63 -80
42516 -65 -83
42533 -67 -85
42550 -69 -86
42566 -70 -87
42583 -71 -87
42600 -71 -86
42616 -71 -85
42633 -71 -84
42650 -70 -82
42666 -69 -80
42683 -67 -77
42700 -65 -74
42716 -63 -71
42733 -60 -67
42750 -57 -63
42766 -55 -59
42783 -51 -55
42800 -47 -51
42816 -43 -47
42833 -40 -44
42850 -36 -39
42866 -32 -35
42883 -28 -32
42900 -24 -28
42916 -20 -25
42933 -16 -22
42950 -12 -19
42966 -9 -16
42983 -6 -14
43000 -4 -12
43016 -2 -10
43033 0 -9
43050 0 -7
43066 1 -6
43083 2 -5
43100 3 -4
43116 4 -3
43133 4 -2
43150 4 -2
43166 5 -1
43183 5 -1
43200 5 0
43216 5 0
43233 5 0
43250 5 0
43266 5 0
43283 4 0
43300 4 0
43316 4 0
43333 4 -1
43350 3 -1
43366 3 -2
43383 3 -2
43400 3 -2
43416 3 -3
43433 3 -3
43450 3 -3
43466 3 -3
43483 3 -3
43500 3 -3
43516 3 -3
43533 3 -3
43550 4 -3
43566 4 -3
43583 4 -3
43600 4 -3
43616 4 -2
43633 4 -2
43650 4 -2
43666 4 -2
43683 4 -2
43700 4 -2
43716 4 -2
43733 4 -2
43750 4 -2
43766 4 -2
43783 4 -2
43800 4 -2
43816 4 -2
43833 4 -2
43850 4 -2
43866 4 -2
43883 4 -2
43900 4 -2
43916 4 -2
43933 3 -2
43950 3 -3
43966 3 -3
43983 3 -3
44000 3 -3
44016 3 -3
44033 3 -3
44050 4 -3
44066 4 -3
44083 4 -3
44100 4 -3
44116 5 -3
44133 5 -4
44150 7 -5
44166 8 -6
44183 11 -7
44200 15 -9
44216 20 -12
44233 25 -15
44250 30 -19
44266 36 -23
44283 42 -28
44300 48 -33
44316 53 -38
44333 58 -43
44350 62 -49
44366 66 -54
44383 69 -58
44400 72 -62
44416 73 -66
44433 74 -69
44450 75 -72
44466 74 -75
44483 73 -76
44500 72 -77
44516 70 -77
44533 68 -77
44550 66 -76
44566 64 -74
44583 61 -71
44600 57 -68
44616 53 -62
44633 49 -57
44650 44 -52
44666 40 -45
44683 36 -39
44700 32 -32
44716 28 -26
44733 24 -21
44750 21 -15
44766 18 -11
44783 15 -7
44800 13 -3
44816 11 0
44833 9 1
44850 8 3
44866 7 4
44883 6 4
44900 5 5
44916 4 5
44933 3 4
44950 3 4
44966 2 3
44983 1 2
45000 1 1
45016 0 1
45033 0 0
45050 0 0
45066 0 0
45083 0 0
45100 0 -1
45116 0 -1
45133 0 -1
45150 0 -1
45166 0 -2
45183 0 -2
45200 0 -2
45216 0 -2
45233 0 -2
45250 0 -2
45266 1 -3
45283 1 -3
45300 1 -3
45316 1 -3
45333 1 -3
45350 1 -3
45366 1 -3
45383 1 -3
45400 1 -3
45416 1 -2
45433 1 -2
45450 1 -2
45466 1 -1
45483 1 -1
45500 1 0
45516 1 0
45533 1 1
45550 1 1
45566 1 2
45583 0 3
45600 0 4
45616 0 6
45633 0 8
45650 -1 11
45666 -4 14
45683 -6 18
45700 -9 22
45716 -13 26
45733 -17 31
45750 -21 36
45766 -27 41
45783 -33 46
45800 -39 50
45816 -46 54
45833 -51 57
45850 -57 60
45866 -63 62
45883 -67 64
45900 -71 66
45916 -75 68
45933 -77 70
45950 -80 72
45966 -81 74
45983 -82 77
46000 -82 79
46016 -82 81
46033 -80 83
46050 -78 85
46066 -76 88
46083 -73 90
46100 -70 92
46116 -67 93
46133 -63 94
46150 -59 94
46166 -54 93
46183 -49 89
46200 -44 85
46216 -39 79
46233 -34 73
46250 -29 67
46266 -24 60
46283 -21 52
46300 -16 45
46316 -10 38
46333 -6 31
46350 -2 24
46366 1 19
46383 4 13
46400 8 7
46416 11 2
46433 12 -1
46450 14 -4
46466 15 -6
46483 15 -9
46500 15 -10
46516 15 -11
46533 14 -11
46550 13 -11
46566 12 -11
46583 10 -11
46600 9 -11
46616 8 -11
46633 7 -11
46650 6 -11
46666 5 -11
46683 4 -10
46700 4 -10
46716 3 -10
46733 3 -10
46750 3 -9
46766 3 -9
46783 3 -9
46800 3 -8
46816 3 -8
46833 3 -7
46850 3 -6
46866 4 -6
46883 4 -5
46900 4 -4
46916 4 -3
46933 4 -3
46950 4 -2
46966 4 -2
46983 3 -2
47000 3 -2
47016 3 -2
47033 3 -2
47050 3 -3
47066 3 -3
47083 3 -3
47100 3 -3
47116 3 -4
47133 3 -3
47150 3 -3
47166 3 -3
47183 3 -3
47200 3 -2
47216 3 -2
47233 2 -2
47250 2 -2
47266 2 -2
47283 2 -2
47300 2 -2
47316 2 -2
47333 2 -2
47350 2 -2
47366 2 -2
47383 2 -3
47400 2 -3
47416 2 -3
47433 2 -3
47450 2 -4
47466 2 -4
47483 2 -4
47500 3 -4
47516 3 -3
47533 3 -3
47550 3 -3
47566 3 -3
47583 3 -3
47600 3 -3
47616 3 -3
47633 3 -3
47650 3 -3
47666 3 -3
47683 3 -3
47700 3 -3
47716 2 -4
47733 2 -4
47750 1 -5
47766 0 -6
47783 0 -7
47800 0 -8
47816 -1 -10
47833 -1 -11
47850 0 -11
47866 0 -11
47883 0 -10
47900 0 -10
47916 0 -9
47933 0 -8
47950 0 -8
47966 0 -7
47983 0 -7
48000 0 -7
48016 0 -6
48033 0 -6
48050 0 -6
48066 0 -6
48083 0 -6
48100 0 -5
48116 0 -5
48133 -1 -5
48150 -1 -5
48166 -1 -5
48183 -1 -4
48200 -1 -4
48216 -2 -4
48233 -2 -4
48250 -2 -4
48266 -2 -4
48283 -2 -3
48300 -2 -3
48316 -2 -3
48333 -3 -3
48350 -2 -3
48366 -1 -3
48383 0 -3
48400 0 -4
48416 1 -4
48433 2 -4
48450 3 -4
48466 2 -4
48483 2 -4
48500 2 -4
48516 2 -4
48533 1 -4
48550 2 -5
48566 2 -5
48583 3 -4
48600 3 -4
48616 2 -3
48633 2 -3
48650 1 -4
48666 2 -5
48683 2 -4
48700 2 -4
48716 2 -3
48733 2 -4
48750 3 -4
48766 3 -4
48783 3 -4
48800 3 -4
48816 3 -4
48833 3 -4
48850 3 -4
48866 3 -4
48883 3 -4
48900 3 -4
48916 3 -3
48933 3 -3
48950 3 -3
48966 3 -3
48983 3 -3
49000 3 -3
49016 3 -3
49033 3 -3
49050 3 -3
49066 3 -3
49083 3 -3
49100 4 -2
49116 4 -2
49133 4 -2
49150 4 -2
49166 4 -2
49183 4 -2
49200 4 -2
49216 4 -2
49233 4 -2
49250 4 -2
49266 4 -3
49283 3 -3
49300 3 -4
49316 2 -4
49333 2 -4
49350 1 -3
49366 1 -4
49383 2 -4
49400 2 -4
49416 2 -4
49433 2 -4
49450 2 -4
49466 3 -4
49483 3 -3
49500 3 -4
49516 2 -4
49533 2 -4
49550 2 -4
49566 2 -4
49583 2 -4
49600 3 -3
49616 3 -3
49633 3 -3
49650 3 -3
49666 3 -3
49683 3 -3
49700 3 -3
49716 3 -3
49733 3 -3
49750 3 -3
49766 3 -3
49783 3 -3
49800 3 -3
49816 3 -3
49833 3 -3
49850 3 -3
49866 3 -3
49883 3 -3
49900 3 -3
49916 3 -3
49933 3 -3
49950 3 -3
49966 3 -3
49983 3 -3
50000 3 -3
50016 3 -3
50033 3 -3
50050 3 -3
50066 3 -3
50083 3 -3
50100 3 -3
50116 3 -3
50133 3 -3
50150 3 -3
50166 3 -3
50183 3 -3
50200 3 -3
50216 3 -3
50233 3 -3
50250 3 -3
50266 3 -3
50283 3 -3
50300 3 -3
50316 3 -3
50333 3 -3
50350 3 -3
50366 3 -3
50383 3 -3
50400 3 -3
50416 3 -3
50433 3 -3
50450 3 -3
50466 3 -3
50483 3 -3
50500 3 -3
50516 3 -3
50533 3 -3
50550 3 -3
50566 3 -3
50583 3 -3
50600 3 -3
50616 3 -3
50633 3 -3
50650 3 -3
50666 3 -3
50683 3 -3
50700 3 -3
50716 3 -3
50733 3 -3
50750 3 -3
50766 3 -3
50783 3 -3
50800 3 -3
50816 3 -3
50833 3 -3
50850 3 -3
50866 3 -3
50883 3 -3
50900 3 -3
50916 3 -3
50933 3 -3
50950 3 -3
50966 3 -3
50983 3 -3
51000 3 -3
51016 3 -3
51033 3 -3
51050 3 -3
51066 3 -3
51083 3 -3
51100 3 -3
51116 3 -3
51133 3 -3
51150 3 -3
51166 3 -3
51183 3 -3
51200 3 -3
51216 3 -3
51233 3 -3
51250 3 -3
51266 3 -3
51283 3 -3
51300 3 -3
51316 3 -3
51333 3 -3
51350 3 -3
51366 3 -3
51383 3 -3
51400 3 -3
51416 3 -3
51433 3 -3
51450 3 -3
51466 3 -3
51483 3 -3
51500 3 -3
51516 3 -3
51533 3 -3
51550 3 -3
51566 3 -3
51583 3 -3
51600 3 -3
51616 3 -3
51633 3 -3
51650 3 -3
51666 3 -3
51683 3 -3
51700 3 -3
51716 3 -3
51733 3 -3
51750 3 -3
51766 3 -3
51783 3 -3
51800 3 -3
51816 3 -3
51833 3 -3
51850 3 -3
51866 3 -3
51883 3 -3
51900 3 -3
51916 3 -3
51933 3 -3
51950 3 -3
51966 3 -3
51983 3 -3
52000 3 -3
52016 3 -3
52033 3 -3
52050 3 -3
52066 3 -3
52083 3 -3
52100 3 -3
52116 3 -3
52133 3 -3
52150 3 -3
52166 3 -3
52183 3 -3
52200 3 -3
52216 3 -3
52233 3 -3
52250 3 -3
52266 3 -3
52283 3 -3
52300 3 -3
52316 3 -3
52333 3 -3
52350 3 -3
52366 3 -3
52383 3 -3
52400 3 -3
52416 3 -3
52433 3 -3
52450 3 -3
52466 3 -3
52483 3 -3
52500 3 -3
52516 3 -3
52533 3 -3
52550 3 -3
52566 3 -3
52583 3 -3
52600 3 -3
52616 3 -3
52633 3 -3
52650 3 -3
52666 3 -3
52683 3 -3
52700 3 -3
52716 3 -3
52733 3 -3
52750 3 -3
52766 3 -3
52783 3 -3
52800 3 -3
52816 3 -3
52833 3 -3
52850 3 -3
52866 3 -3
52883 3 -3
52900 3 -3
52916 3 -3
52933 3 -3
52950 3 -3
52966 3 -3
52983 3 -3
53000 3 -3
53016 3 -3
53033 3 -3
53050 3 -3
53066 3 -3
53083 3 -3
53100 3 -3
53116 3 -3
53133 3 -3
53150 3 -3
53166 3 -3
53183 3 -3
53200 3 -3
53216 3 -3
53233 3 -3
53250 3 -3
53266 3 -3
53283 3 -3
53300 3 -3
53316 3 -3
53333 3 -3
53350 3 -3
53366 3 -3
53383 3 -3
53400 3 -3
53416 3 -3
53433 3 -3
53450 3 -3
53466 3 -3
53483 3 -3
53500 3 -3
53516 3 -3
53533 3 -3
53550 3 -3
53566 3 -3
53583 3 -3
53600 3 -3
53616 3 -3
53633 3 -3
53650 3 -3
53666 3 -3
53683 3 -3
53700 3 -3
53716 3 -3
53733 3 -3
53750 3 -3
53766 3 -3
53783 3 -3
53800 3 -3
53816 3 -3
53833 3 -3
53850 3 -3
53866 3 -3
53883 3 -3
53900 3 -3
53916 3 -3
53933 3 -3
53950 3 -3
53966 3 -3
53983 3 -3
54000 3 -3
54016 3 -3
54033 3 -3
54050 3 -3
54066 3 -3
54083 3 -3
54100 3 -3
54116 3 -3
54133 3 -3
54150 3 -3
54166 3 -3
54183 3 -3
54200 3 -3
54216 3 -3
54233 3 -3
54250 3 -3
54266 3 -3
54283 3 -3
54300 3 -3
54316 3 -3
54333 3 -3
54350 3 -3
54366 3 -3
54383 3 -3
54400 3 -3
54416 3 -3
54433 3 -3
54450 3 -3
54466 3 -3
54483 3 -3
54500 3 -3
54516 3 -3
54533 3 -3
54550 3 -3
54566 3 -3
54583 3 -3
54600 3 -3
54616 3 -3
54633 3 -3
54650 3 -3
54666 3 -3
54683 3 -3
54700 3 -3
54716 3 -3
54733 3 -3
54750 3 -3
54766 3 -3
54783 3 -3
54800 3 -3
54816 3 -3
54833 3 -3
54850 3 -3
54866 3 -3
54883 3 -3
54900 3 -3
54916 3 -3
54933 3 -3
54950 3 -3
54966 3 -3
54983 3 -3
55000 3 -3
55016 3 -3
55033 3 -3
55050 3 -3
55066 3 -3
55083 3 -3
55100 3 -3
55116 3 -3
55133 3 -3
55150 3 -3
55166 3 -3
55183 3 -3
55200 3 -3
55216 3 -3
55233 3 -3
55250 3 -3
55266 3 -3
55283 3 -3
55300 3 -3
55316 3 -3
55333 3 -3
55350 3 -3
55366 3 -3
55383 3 -3
55400 3 -3
55416 3 -3
55433 3 -3
55450 3 -3
55466 3 -3
55483 3 -3
55500 3 -3
55516 3 -3
55533 3 -3
55550 3 -3
55566 3 -3
55583 3 -3
55600 3 -3
55616 3 -3
55633 3 -3
55650 3 -3
55666 3 -3
55683 3 -3
55700 3 -3
55716 3 -3
55733 3 -3
55750 3 -3
55766 3 -3
55783 3 -3
55800 3 -3
55816 3 -3
55833 3 -3
55850 3 -3
55866 3 -3
55883 3 -3
55900 3 -3
55916 3 -3
55933 3 -3
55950 3 -3
55966 3 -3
55983 3 -3
56000 3 -3
56016 3 -3
56033 3 -3
56050 3 -3
56066 3 -3
56083 3 -3
56100 3 -3
56116 3 -3
56133 3 -3
56150 3 -3
56166 3 -3
56183 3 -3
56200 3 -3
56216 3 -3
56233 3 -3
56250 3 -3
56266 3 -3
56283 3 -3
56300 3 -3
56316 3 -3
56333 3 -3
56350 3 -3
56366 3 -3
56383 3 -3
56400 3 -3
56416 3 -3
56433 3 -3
56450 3 -3
56466 3 -3
56483 3 -3
56500 3 -3
