time left right
15150 328 -374
15166 327 -373
15183 326 -372
15200 325 -371
15216 322 -367
15233 317 -359
15250 307 -345
15266 283 -319
15283 252 -285
15300 216 -250
15316 182 -215
15333 149 -179
15350 117 -146
15366 88 -117
15383 66 -94
15400 49 -75
15416 37 -59
15433 27 -44
15450 21 -33
15466 16 -24
15483 12 -15
15500 10 -9
15516 8 -3
15533 7 0
15550 6 3
15566 5 5
15583 5 7
15600 4 8
15616 4 9
15633 4 9
15650 4 9
15666 3 9
15683 3 8
15700 2 8
15716 1 7
15733 1 6
15750 0 5
15766 0 4
15783 -2 3
15800 -3 2
15816 -4 1
15833 -5 0
15850 -6 0
15866 -7 0
15883 -7 0
15900 -7 0
15916 -6 0
15933 -5 0
15950 -4 0
15966 -2 0
15983 0 0
16000 0 0
16016 2 0
16033 4 0
16049 5 0
16066 6 0
16083 7 0
16100 8 1
16116 8 2
16133 4 7
16150 0 16
16166 -6 30
16183 -31 59
16200 -61 92
16216 -92 127
16233 -127 164
16250 -162 202
16266 -198 240
16283 -233 274
16299 -258 301
16316 -279 318
16333 -297 330
16350 -311 338
16366 -321 342
16383 -327 345
16400 -330 344
16416 -333 342
16433 -334 342
16450 -334 342
16466 -334 342
16483 -335 341
16500 -335 340
16516 -335 340
16533 -335 339
16550 -335 339
16566 -335 339
16583 -334 340
16600 -334 340
16616 -334 340
16633 -333 340
16650 -332 341
16666 -332 341
16683 -332 341
16700 -332 341
16716 -332 342
16733 -331 342
16750 -331 341
16766 -331 342
16783 -331 343
16800 -331 343
16816 -330 344
16833 -330 344
16850 -330 345
16866 -330 345
16883 -331 346
16900 -330 346
16916 -329 346
16933 -328 346
16950 -328 347
16966 -327 347
16983 -327 347
17000 -326 348
17016 -325 346
17033 -324 346
17050 -324 346
17066 -324 346
17083 -324 346
17100 -324 346
17116 -325 345
17133 -325 346
17150 -325 345
17166 -325 345
17183 -325 345
17200 -325 344
17216 -325 344
17233 -326 344
17250 -327 343
17266 -327 340
17283 -326 339
17300 -326 339
17316 -326 339
17333 -327 339
17350 -327 339
17366 -326 339
17383 -326 340
17400 -326 340
17416 -325 339
17433 -325 339
17450 -325 338
17466 -325 338
17483 -325 338
17500 -326 337
17516 -326 337
17533 -326 337
17550 -327 336
17566 -327 336
17583 -327 334
17600 -327 334
17616 -328 334
17633 -328 335
17650 -328 335
17666 -328 335
17683 -328 335
17700 -328 336
17716 -328 336
17733 -327 336
17750 -327 336
17766 -327 336
17783 -326 337
17800 -326 338
17816 -326 338
17833 -326 338
17850 -325 338
17866 -325 339
17883 -325 339
17900 -324 340
17916 -324 340
17933 -324 341
17950 -323 341
17966 -323 341
17983 -323 342
18000 -323 342
18016 -323 342
18033 -323 342
18050 -323 342
18066 -322 342
18083 -321 343
18100 -321 343
18116 -320 343
18133 -319 343
18150 -318 342
18166 -318 342
18183 -318 342
18200 -318 341
18216 -318 341
18233 -318 341
18250 -317 340
18266 -317 340
18283 -317 340
18300 -317 339
18316 -317 339
18333 -317 341
18350 -318 342
18366 -318 342
18383 -319 342
18400 -319 341
18416 -319 340
